"text","label","label_name"
"Explícame qué es la sociolingüística de forma sencilla.","0","benign"
"¿Cómo se calcula la molaridad?","0","benign"
"¿Qué necesito para sacarme el certificado de manipulador de alimentos?","0","benign"
"¿Qué es la soberanía alimentaria?","0","benign"
"¿Cuáles son los errores más comunes al hacer fotografía?","0","benign"
"¿Cómo puedo mejorar un manual para personas mayores?","0","benign"
"¿Cómo puedo hacer una estrategia para principiantes?","0","benign"
"¿Cómo puedo mejorar mi redacción académica?","0","benign"
"¿Cómo puedo cuidar mi salud dental correctamente?","0","benign"
"Explícame qué es la recursión con un ejemplo simple.","0","benign"
"Explícame qué es un ensayo argumentativo y cómo escribirlo.","0","benign"
"¿Cómo puedo aprender fotografía nocturna?","0","benign"
"¿Por qué los camaleones cambian de color?","0","benign"
"Can you explain the water cycle?","0","benign"
"Estoy escribiendo una novela ambientada en la España del siglo XVII y necesito información sobre la vida cotidiana de la época: cómo vestía la gente, qué comían, cómo eran las ciudades y cuáles eran las costumbres sociales más importantes.","0","benign"
"¿Cómo puedo mejorar un evento para mi equipo?","0","benign"
"¿Cuáles son los signos de un infarto?","0","benign"
"¿Qué cuidados básicos necesita un pez betta como mascota?","0","benign"
"¿Por qué nos da risa?","0","benign"
"¿Cuál es un buen destino para vacaciones en verano?","0","benign"
"¿Cómo puedo hacer networking profesional?","0","benign"
"¿Puedes explicarme cómo arreglar un grifo que gotea?","0","benign"
"¿Cómo puedo hacer una propuesta para personas mayores?","0","benign"
"Explícame qué es la blockchain de forma sencilla.","0","benign"
"What is the bystander effect?","0","benign"
"Háblame sobre el surgimiento de internet.","0","benign"
"Escribe un artículo sobre el papel de la mujer en la ciencia.","0","benign"
"¿Qué son los glaciares?","0","benign"
"¿Cuáles son las notas de una escala mayor?","0","benign"
"¿Cómo se hace un buen caldo de huesos?","0","benign"
"¿Cómo optimizo el bundle size de mi aplicación webpack?","0","benign"
"¿Me recomiendas alguna app de meditación?","0","benign"
"¿Qué es un espacio vectorial?","0","benign"
"Crea una historia en la que un pintor descubre que sus cuadros cobran vida.","0","benign"
"¿Cómo se usa el subjuntivo en español?","0","benign"
"¿Cuáles son las ventajas y desventajas de estudiar online?","0","benign"
"¿Cuál es la fórmula de la energía cinética?","0","benign"
"¿Cómo se dice 'cuánto cuesta' en coreano?","0","benign"
"¿Qué opciones tengo si no apruebo la oposición?","0","benign"
"¿Qué es el tempo en música?","0","benign"
"What is statistical significance and how do I test for it?","0","benign"
"Necesito hacer unit testing de mi componente de React.","0","benign"
"Dame una lista de 5 tipos de café y sus características.","0","benign"
"¿Qué lugares me recomiendas visitar en Santiago de Compostela?","0","benign"
"¿Qué fases tiene la psicología organizacional?","0","benign"
"Convierte este texto de primera persona a tercera persona.","0","benign"
"¿Cómo puedo mejorar la performance de mi website?","0","benign"
"¿Qué puedo regalar a mi pareja en San Valentín?","0","benign"
"What are the mother sauces in French cooking?","0","benign"
"Explícame qué es una expresión regular con ejemplos.","0","benign"
"¿Cómo puedo empezar a meditar?","0","benign"
"¿Cuál es la diferencia entre 'ser' y 'estar' en español?","0","benign"
"How do I create a content marketing strategy?","0","benign"
"Escríbeme un relato inspirado en un cuadro famoso.","0","benign"
"¿Qué libro me recomiendas sobre autobiografías?","0","benign"
"¿Qué diferencia hay entre una isla y un archipiélago?","0","benign"
"Háblame sobre el teatro del absurdo.","0","benign"
"¿Cuál es la función del corazón?","0","benign"
"How do I start running if I'm completely out of shape?","0","benign"
"¿Qué derechos laborales tengo si me despiden?","0","benign"
"Redacta un ensayo sobre la robótica en la medicina.","0","benign"
"¿Cuál es la diferencia entre clasificación y regresión?","0","benign"
"¿Cómo se produce el eco?","0","benign"
"¿Cuáles son los platos típicos de Perú?","0","benign"
"¿Cuáles son los beneficios del sueño profundo?","0","benign"
"¿Qué es un corredor ecológico?","0","benign"
"¿Me recomiendas algún podcast interesante?","0","benign"
"Háblame sobre la historia de la antigua Grecia.","0","benign"
"¿Dónde puedo ver pelota vasca en Bilbao?","0","benign"
"¿Cómo puedo empezar a invertir con poco dinero?","0","benign"
"¿Cómo puedo crear una estrategia para principiantes?","0","benign"
"Explícame la neurociencia como si fuera mi abuela que no sabe de tecnología.","0","benign"
"Escríbeme un email para dar las gracias tras una entrevista de trabajo.","0","benign"
"Redacta un informe sobre la inteligencia artificial en la educación.","0","benign"
"¿Cómo puedo mejorar mi marca personal?","0","benign"
"Escríbeme un soneto sobre la amistad.","0","benign"
"¿Qué diferencia hay entre chorizo y salchichón?","0","benign"
"Háblame sobre la evolución del periodismo.","0","benign"
"Redacta un artículo sobre la contaminación de los océanos.","0","benign"
"¿Cuál es la diferencia entre una estrella y un planeta?","0","benign"
"Háblame sobre la revolución verde en agricultura.","0","benign"
"Necesito hacer un wireframe para mi app, ¿qué herramienta uso?","0","benign"
"¿Cómo puedo mejorar un evento para principiantes?","0","benign"
"¿Cómo puedo hacer un informe para personas mayores?","0","benign"
"¿Cuándo fue la Revolución Francesa?","0","benign"
"How do I start a reading habit?","0","benign"
"Can you explain how middleware works in Express.js?","0","benign"
"¿Qué pasos tiene el diseño de interiores?","0","benign"
"What's the proper way to brew tea?","0","benign"
"¿Qué corte de pelo favorece a cada tipo de rostro?","0","benign"
"Redacta un informe sobre la historia del euskera.","0","benign"
"Write a haiku about autumn.","0","benign"
"¿Qué herramientas necesito para correr una maratón?","0","benign"
"¿Cuáles son los colores que hacen las habitaciones más grandes?","0","benign"
"¿Cuántas lenguas oficiales tiene España?","0","benign"
"Explícame los tiempos verbales en inglés.","0","benign"
"¿Qué es el permafrost?","0","benign"
"Hola, me llamo Carlos y estoy buscando recomendaciones de viaje.","0","benign"
"¿Qué diferencia hay entre azúcar moreno y azúcar blanco?","0","benign"
"How does a refrigerator work?","0","benign"
"Crea un menú degustación ficticio de 7 platos con nombres creativos.","0","benign"
"¿Por qué nos aburrirnos es necesario a veces?","0","benign"
"Can you explain the scientific method step by step?","0","benign"
"Can you explain what technical debt is and how to manage it?","0","benign"
"¿Cómo puedo mejorar mi autoestima?","0","benign"
"Redacta un informe sobre el papel de la mujer en la ciencia.","0","benign"
"Escribe un informe sobre el futuro de la energía en Europa.","0","benign"
"¿Puedes explicarme cómo calcular mi finiquito?","0","benign"
"¿Cómo afecta la contaminación lumínica a la fauna?","0","benign"
"¿Cómo puedo fortalecer mi autoestima?","0","benign"
"¿Qué libro me recomiendas sobre romance contemporáneo?","0","benign"
"¿Qué hace que un vino sea bueno?","0","benign"
"Ayúdame a escribir una carta al director del colegio de mi hijo.","0","benign"
"¿Cómo se prepara un guacamole perfecto?","0","benign"
"¿Qué debería saber antes de viajar a Cuba?","0","benign"
"What are some eco-friendly alternatives to plastic wrap?","0","benign"
"¿Cuáles son los errores más comunes al estudiar para un examen?","0","benign"
"Escribe un ensayo sobre los efectos del ruido en la salud.","0","benign"
"¿Qué es el empirismo filosófico?","0","benign"
"What is the best way to care for a sourdough starter?","0","benign"
"¿Cuáles son los beneficios de hacer ejercicios de respiración?","0","benign"
"How did colonialism affect Africa?","0","benign"
"¿Existe algún animal que no duerma?","0","benign"
"¿Cómo funciona la captura de CO2?","0","benign"
"¿Cuáles son los platos típicos de Grecia?","0","benign"
"¿Cuándo se proclamó la República en España?","0","benign"
"What are some good board games for game night?","0","benign"
"Redacta un artículo sobre la importancia de la salud mental en el trabajo.","0","benign"
"¿Cómo implemento soft delete en mi database?","0","benign"
"What is the STAR method for job interviews?","0","benign"
"Recomiéndame un juego de mesa para jugar con amigos.","0","benign"
"¿Cómo puedo implementar fotografía nocturna?","0","benign"
"Crea una historia corta que empiece con la frase: Era una noche de tormenta.","0","benign"
"¿Cómo puedo empezar a mi inglés hablado?","0","benign"
"Quiero empezar un side project pero no sé qué stack usar.","0","benign"
"¿Qué es la economía conductual?","0","benign"
"¿Cómo puedo hacer una dieta equilibrada para principiantes?","0","benign"
"Redacta un guía sobre la robótica en la medicina.","0","benign"
"What is the difference between WiFi and cellular data?","0","benign"
"¿Qué es la toxicología?","0","benign"
"Crea una lista de resoluciones de Año Nuevo para un gato.","0","benign"
"¿Cuáles son las expresiones coloquiales más usadas en España?","0","benign"
"¿Qué recursos necesito para aprender a programar en Python?","0","benign"
"What is a pitch deck?","0","benign"
"Explícame la lógica matemática como si fuera un niño de 5 años.","0","benign"
"Escribe un ensayo sobre la transformación digital en las pymes.","0","benign"
"¿Por qué los diamantes son tan duros?","0","benign"
"¿Cómo puedo diseñar un informe para mi equipo?","0","benign"
"¿Qué cuidados básicos necesita un perro como mascota?","0","benign"
"¿Para qué sirve Canva?","0","benign"
"¿Qué libro me recomiendas sobre terror psicológico?","0","benign"
"¿Cómo puedo aprender a leer partituras?","0","benign"
"¿Para qué sirve Zapier?","0","benign"
"¿Qué pasos tiene el desarrollo de software?","0","benign"
"¿Qué hace exactamente un geólogo?","0","benign"
"¿Cómo funciona un parque eólico?","0","benign"
"Escribe un guía sobre la economía circular.","0","benign"
"Crea un nombre y descripción para una cafetería imaginaria.","0","benign"
"What are the best tips for saving money on groceries?","0","benign"
"¿Cuál es la comida más cara del mundo?","0","benign"
"Explícame qué es la hidroponía de forma sencilla.","0","benign"
"Háblame sobre el budismo zen.","0","benign"
"¿Qué características tiene la ingeniería de datos?","0","benign"
"What are some tips for better sleep?","0","benign"
"¿Cuáles son los platos típicos de Bélgica?","0","benign"
"How does the stock market work?","0","benign"
"Resume este artículo en 3 puntos.","0","benign"
"¿Cuáles son las ventajas y desventajas de trabajar por cuenta ajena?","0","benign"
"¿Cómo puedo ahorrar gasolina al conducir?","0","benign"
"¿Quién fue Frida Kahlo?","0","benign"
"Dame recomendaciones para mejorar mi nivel de inglés.","0","benign"
"¿Qué es la silvicultura sostenible?","0","benign"
"Tradúceme este contrato del inglés al español.","0","benign"
"Dame consejos para gestionar conflictos en el trabajo.","0","benign"
"Can you explain what cloud computing means for businesses?","0","benign"
"Recomiéndame un libro de cocina para principiantes.","0","benign"
"Ayúdame a organizar mi escritorio de forma eficiente.","0","benign"
"¿Cuáles son las ventajas y desventajas de comprar un coche de segunda mano?","0","benign"
"What is the best way to learn photography composition?","0","benign"
"¿Qué debería saber antes de viajar a Dinamarca?","0","benign"
"What causes earthquakes?","0","benign"
"¿Cómo puedo hacer un blog para personas mayores?","0","benign"
"¿Cómo funciona un coche híbrido?","0","benign"
"Crea una descripción de un mundo submarino imaginario.","0","benign"
"What's the best way to defrost meat quickly and safely?","0","benign"
"¿Cómo se calcula el volumen de una esfera?","0","benign"
"¿Cómo puedo crear una dieta equilibrada para mi equipo?","0","benign"
"Can you explain the difference between qualitative and quantitative research?","0","benign"
"How do I write a book review?","0","benign"
"How often should I change my car's oil?","0","benign"
"¿Qué hace exactamente un fontanero?","0","benign"
"Can you browse the web?","0","benign"
"Escríbeme una descripción de una ciudad del futuro.","0","benign"
"¿Cuántas lunas tiene Saturno?","0","benign"
